"No.","Time","Source","Destination","Protocol","Length","Info"
"156","6.813175","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","193","Standard query response 0x7fd4 AAAA tenisbrasil.uol.com.br CNAME salsa.uol.com.br SOA a10-dns-uolcsfe1.host.intranet"
"157","6.813175","2800:3f0:4001:835::2004","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","1290","Protected Payload (KP0), DCID=e55b95"
"158","6.813175","34.120.208.123","192.168.3.20","TLSv1.3","122","Application Data"
"159","6.813175","34.120.208.123","192.168.3.20","TLSv1.3","238","Application Data"
"160","6.813175","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","193","Standard query response 0x47f2 HTTPS tenisbrasil.uol.com.br CNAME salsa.uol.com.br SOA a10-dns-uolcsfe1.host.intranet"
"161","6.813175","200.192.100.13","192.168.3.20","DNS","173","Standard query response 0x47f2 HTTPS tenisbrasil.uol.com.br CNAME salsa.uol.com.br SOA a10-dns-uolcsfe1.host.intranet"
"162","6.813175","34.120.208.123","192.168.3.20","TCP","238","[TCP Retransmission] 443  >  51914 [PSH, ACK] Seq=1546 Ack=5360 Win=265216 Len=184"
"163","6.813175","2800:3f0:4001:835::2004","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","1294","Protected Payload (KP0), DCID=e55b95"
"164","6.813621","192.168.3.20","34.120.208.123","TCP","66","51914  >  443 [ACK] Seq=5360 Ack=1730 Win=131584 Len=0 SLE=1546 SRE=1730"
"165","6.814379","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:835::2004","QUIC","106","Protected Payload (KP0), DCID=f68b2d63d0fc50c4"
"166","6.814806","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","96","Standard query 0x2905 A salsa.uol.com.br"
"167","6.815232","192.168.3.20","34.120.208.123","TLSv1.3","93","Application Data"
"168","6.821587","192.168.3.20","34.120.208.123","TLSv1.3","180","Application Data"
"169","6.821627","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","112","Standard query response 0x2905 A salsa.uol.com.br A 200.147.4.47"
"170","6.821683","192.168.3.20","34.120.208.123","TLSv1.3","1096","Application Data"
"171","6.822645","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","96","Standard query 0x7b81 AAAA salsa.uol.com.br"
"172","6.826727","34.120.208.123","192.168.3.20","TCP","54","443  >  51914 [ACK] Seq=1730 Ack=5399 Win=265216 Len=0"
"173","6.827133","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","167","Standard query response 0x7b81 AAAA salsa.uol.com.br SOA a10-dns-uolcsfe1.host.intranet"
"174","6.872455","34.120.208.123","192.168.3.20","TCP","54","443  >  51914 [ACK] Seq=1730 Ack=5525 Win=265216 Len=0"
"175","6.872455","34.120.208.123","192.168.3.20","TCP","54","443  >  51914 [ACK] Seq=1730 Ack=6567 Win=264192 Len=0"
"176","6.872455","2800:3f0:4001:835::2004","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","89","Protected Payload (KP0), DCID=e55b95"
"177","7.140375","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","86","51915  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"178","7.159097","34.120.208.123","192.168.3.20","TLSv1.3","122","Application Data"
"179","7.159097","34.120.208.123","192.168.3.20","TLSv1.3","328","Application Data"
"180","7.159097","34.120.208.123","192.168.3.20","TCP","328","[TCP Retransmission] 443  >  51914 [PSH, ACK] Seq=1798 Ack=6567 Win=264192 Len=274"
"181","7.159167","192.168.3.20","34.120.208.123","TCP","66","51914  >  443 [ACK] Seq=6567 Ack=2072 Win=131072 Len=0 SLE=1798 SRE=2072"
"182","7.159538","192.168.3.20","34.120.208.123","TLSv1.3","93","Application Data"
"183","7.169689","34.120.208.123","192.168.3.20","TCP","54","443  >  51914 [ACK] Seq=2072 Ack=6606 Win=264192 Len=0"
"184","7.169689","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","86","443  >  51915 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1220 SACK_PERM WS=512"
"185","7.169928","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"186","7.171223","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TLSv1.3","1969","Client Hello (SNI=www.uol.com.br)"
"187","7.179866","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:835::2004","QUIC","248","Protected Payload (KP0), DCID=f68b2d63d0fc50c4"
"188","7.215481","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51915 [ACK] Seq=1 Ack=1221 Win=68096 Len=0"
"189","7.215481","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51915 [ACK] Seq=1 Ack=1896 Win=70656 Len=0"
"190","7.215481","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","1294","Server Hello, Change Cipher Spec, Application Data"
"191","7.215569","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=1896 Ack=1221 Win=131584 Len=0"
"192","7.216324","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=1221 Ack=1896 Win=70656 Len=1220 [TCP segment of a reassembled PDU]"
"193","7.216324","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [ACK] Seq=2441 Ack=1896 Win=70656 Len=1220 [TCP segment of a reassembled PDU]"
"194","7.216324","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1294","443  >  51915 [PSH, ACK] Seq=3661 Ack=1896 Win=70656 Len=1220 [TCP segment of a reassembled PDU]"
"195","7.216399","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=1896 Ack=4881 Win=131584 Len=0"
"196","7.216537","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","1159","Application Data, Application Data, Application Data"
"197","7.221244","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TLSv1.3","138","Change Cipher Spec, Application Data"
"198","7.221859","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TLSv1.3","166","Application Data"
"199","7.226911","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","1159","[TCP Spurious Retransmission] 443  >  51915 [PSH, ACK] Seq=4881 Ack=1896 Win=70656 Len=1085"
"200","7.226945","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","86","[TCP Dup ACK 197#1] 51915  >  443 [ACK] Seq=2052 Ack=5966 Win=130560 Len=0 SLE=4881 SRE=5966"
"201","7.233190","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51915 [ACK] Seq=5966 Ack=1960 Win=70656 Len=0"
"202","7.233190","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","220","Application Data"
"203","7.233190","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","136","Application Data"
"204","7.233190","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.3","105","Application Data"
"205","7.233260","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TCP","74","51915  >  443 [ACK] Seq=2052 Ack=6205 Win=131584 Len=0"
"206","7.234027","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:9000:236b:8000:1:5a19:8b40:93a1","TLSv1.3","105","Application Data"
"207","7.286372","2800:3f0:4001:835::2004","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","89","Protected Payload (KP0), DCID=e55b95"
"208","7.286372","2600:9000:236b:8000:1:5a19:8b40:93a1","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51915 [ACK] Seq=6205 Ack=2083 Win=70656 Len=0"
"209","7.287867","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:835::2004","QUIC","97","Protected Payload (KP0), DCID=f68b2d63d0fc50c4"
"210","7.352764","2800:3f0:4001:835::2004","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","93","Protected Payload (KP0), DCID=e55b95"
"211","7.353083","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:835::2004","QUIC","93","Protected Payload (KP0), DCID=f68b2d63d0fc50c4"
"212","7.368724","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:835::2004","QUIC","249","Protected Payload (KP0), DCID=f68b2d63d0fc50c4"
"213","7.421454","2800:3f0:4001:835::2004","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","89","Protected Payload (KP0), DCID=e55b95"
"214","7.511065","2600:1419:6200:3d::214:8b4c","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.2","105","Encrypted Alert"
"215","7.511065","2600:1419:6200:3d::214:8b4c","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51899 [FIN, ACK] Seq=32 Ack=1 Win=509 Len=0"
"216","7.511157","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:1419:6200:3d::214:8b4c","TCP","74","51899  >  443 [ACK] Seq=1 Ack=33 Win=1022 Len=0"
"217","7.525581","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:835::2004","QUIC","97","Protected Payload (KP0), DCID=f68b2d63d0fc50c4"
"218","7.538484","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","95","Standard query 0xea34 A tm.jsuol.com.br"
"219","7.538484","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","110","Standard query 0xd761 HTTPS securepubads.g.doubleclick.net"
"220","7.538490","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","94","Standard query 0xd08b A h.jsuol.com.br"
"221","7.538490","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","95","Standard query 0xcab9 HTTPS tm.jsuol.com.br"
"222","7.538694","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","94","Standard query 0x2d6b AAAA h.jsuol.com.br"
"223","7.538715","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","95","Standard query 0xfc43 AAAA tm.jsuol.com.br"
"224","7.538776","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","110","Standard query 0x66c0 A securepubads.g.doubleclick.net"
"225","7.538821","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","94","Standard query 0x1aa8 HTTPS h.jsuol.com.br"
"226","7.538906","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","94","Standard query 0x6d87 A c.jsuol.com.br"
"227","7.538930","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","110","Standard query 0xa7d6 AAAA securepubads.g.doubleclick.net"
"228","7.539023","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","101","Standard query 0x16d3 A conteudo.jsuol.com.br"
"229","7.539038","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","94","Standard query 0x19f9 HTTPS c.jsuol.com.br"
"230","7.539130","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","101","Standard query 0xa663 HTTPS conteudo.jsuol.com.br"
"231","7.539131","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","94","Standard query 0xfb22 AAAA c.jsuol.com.br"
"232","7.539162","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","101","Standard query 0x28b5 AAAA conteudo.jsuol.com.br"
"233","7.539261","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","95","Standard query 0x7d31 A me.jsuol.com.br"
"234","7.539362","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","95","Standard query 0xe737 HTTPS me.jsuol.com.br"
"235","7.539418","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","95","Standard query 0x8cfa AAAA me.jsuol.com.br"
"236","7.539559","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","102","Standard query 0x2d08 A conteudo.imguol.com.br"
"237","7.539786","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","102","Standard query 0x6faf AAAA conteudo.imguol.com.br"
"238","7.558652","2600:1419:6200:3d::214:8b4c","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.2","105","Encrypted Alert"
"239","7.558652","2600:1419:6200:3d::214:8b4c","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51897 [FIN, ACK] Seq=32 Ack=1 Win=509 Len=0"
"240","7.558652","2800:3f0:4001:835::2004","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","669","Protected Payload (KP0), DCID=e55b95"
"241","7.558652","2800:3f0:4001:835::2004","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","90","Protected Payload (KP0), DCID=e55b95"
"242","7.558652","2800:3f0:4001:835::2004","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","209","Protected Payload (KP0), DCID=e55b95"
"243","7.558700","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:1419:6200:3d::214:8b4c","TCP","74","51897  >  443 [ACK] Seq=1 Ack=33 Win=1022 Len=0"
"244","7.558951","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2800:3f0:4001:835::2004","QUIC","98","Protected Payload (KP0), DCID=f68b2d63d0fc50c4"
"245","7.564243","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","135","Standard query response 0xd761 HTTPS securepubads.g.doubleclick.net HTTPS"
"246","7.564709","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","102","Standard query 0x2cb6 HTTPS conteudo.imguol.com.br"
"247","7.565531","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","202","Standard query response 0xea34 A tm.jsuol.com.br CNAME d2j6syf6c0cltf.cloudfront.net A 18.67.130.77 A 18.67.130.30 A 18.67.130.128 A 18.67.130.114"
"248","7.567893","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","126","Standard query response 0x66c0 A securepubads.g.doubleclick.net A 172.217.29.162"
"249","7.568719","2600:1419:6200:3d::214:8b4c","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","[TCP Retransmission] 443  >  51897 [FIN, ACK] Seq=32 Ack=1 Win=509 Len=0"
"250","7.568752","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:1419:6200:3d::214:8b4c","TCP","74","[TCP Dup ACK 243#1] 51897  >  443 [ACK] Seq=1 Ack=33 Win=1022 Len=0"
"251","7.568830","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","175","Standard query response 0x1aa8 HTTPS h.jsuol.com.br SOA a10-dns-uolcsfe1.host.intranet"
"252","7.569458","2800:3f0:4001:835::2004","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","QUIC","94","Protected Payload (KP0), DCID=e55b95"
"253","7.569578","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","138","Standard query response 0xa7d6 AAAA securepubads.g.doubleclick.net AAAA 2800:3f0:4001:837::2002"
"254","7.569612","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","104","Standard query 0x4549 A sb.scorecardresearch.com"
"255","7.569817","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","104","Standard query 0x22bf AAAA sb.scorecardresearch.com"
"256","7.569880","192.168.3.20","200.192.100.13","DNS","82","Standard query 0x6faf AAAA conteudo.imguol.com.br"
"257","7.569893","192.168.3.20","200.192.100.13","DNS","75","Standard query 0xfc43 AAAA tm.jsuol.com.br"
"258","7.569893","192.168.3.20","200.192.100.13","DNS","75","Standard query 0xcab9 HTTPS tm.jsuol.com.br"
"259","7.569939","192.168.3.20","200.192.100.13","DNS","82","Standard query 0x2d08 A conteudo.imguol.com.br"
"260","7.569996","192.168.3.20","200.192.100.13","DNS","75","Standard query 0x8cfa AAAA me.jsuol.com.br"
"261","7.569997","192.168.3.20","200.192.100.13","DNS","74","Standard query 0x2d6b AAAA h.jsuol.com.br"
"262","7.569997","192.168.3.20","200.192.100.13","DNS","75","Standard query 0xe737 HTTPS me.jsuol.com.br"
"263","7.570015","192.168.3.20","200.192.100.13","DNS","75","Standard query 0x7d31 A me.jsuol.com.br"
"264","7.570084","192.168.3.20","200.192.100.13","DNS","81","Standard query 0x28b5 AAAA conteudo.jsuol.com.br"
"265","7.570084","192.168.3.20","200.192.100.13","DNS","81","Standard query 0xa663 HTTPS conteudo.jsuol.com.br"
"266","7.570090","192.168.3.20","200.192.100.13","DNS","74","Standard query 0xd08b A h.jsuol.com.br"
"267","7.570105","192.168.3.20","200.192.100.13","DNS","74","Standard query 0xfb22 AAAA c.jsuol.com.br"
"268","7.570145","192.168.3.20","200.192.100.13","DNS","74","Standard query 0x19f9 HTTPS c.jsuol.com.br"
"269","7.570173","192.168.3.20","200.192.100.13","DNS","81","Standard query 0x16d3 A conteudo.jsuol.com.br"
"270","7.570183","192.168.3.20","200.192.100.13","DNS","74","Standard query 0x6d87 A c.jsuol.com.br"
"271","7.570396","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","110","Standard query 0x076f A securepubads.g.doubleclick.net"
"272","7.573202","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","228","Standard query response 0xa663 HTTPS conteudo.jsuol.com.br CNAME d387nziaigehmj.cloudfront.net SOA ns-369.awsdns-46.com"
"273","7.573817","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","104","Standard query 0x5a42 HTTPS sb.scorecardresearch.com"
"274","7.574197","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","204","Standard query response 0x7d31 A me.jsuol.com.br CNAME me.jsuol.com.br.edgesuite.net CNAME a230.dscb.akamai.net A 2.19.10.183 A 2.19.10.144"
"275","7.575826","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","208","Standard query response 0x16d3 A conteudo.jsuol.com.br CNAME d387nziaigehmj.cloudfront.net A 18.67.130.2 A 18.67.130.44 A 18.67.130.6 A 18.67.130.117"
"276","7.578445","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","246","Standard query response 0xe737 HTTPS me.jsuol.com.br CNAME me.jsuol.com.br.edgesuite.net CNAME a230.dscb.akamai.net SOA n0dscb.akamai.net"
"277","7.578445","200.192.100.13","192.168.3.20","DNS","202","Standard query response 0xcab9 HTTPS tm.jsuol.com.br CNAME d2j6syf6c0cltf.cloudfront.net SOA ns-329.awsdns-41.com"
"278","7.578548","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","222","Standard query response 0xcab9 HTTPS tm.jsuol.com.br CNAME d2j6syf6c0cltf.cloudfront.net SOA ns-329.awsdns-41.com"
"279","7.579386","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","91","Standard query 0x135e A stc.uol.com"
"280","7.579436","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","91","Standard query 0xe537 HTTPS stc.uol.com"
"281","7.579443","200.192.100.13","192.168.3.20","DNS","342","Standard query response 0xfc43 AAAA tm.jsuol.com.br CNAME d2j6syf6c0cltf.cloudfront.net AAAA 2600:9000:236b:be00:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:b400:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:2400:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:8800:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:9c00:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:9e00:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:6000:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:f400:6:9eb2:5cc0:93a1"
"282","7.579725","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","91","Standard query 0x9b24 AAAA stc.uol.com"
"283","7.579863","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","362","Standard query response 0xfc43 AAAA tm.jsuol.com.br CNAME d2j6syf6c0cltf.cloudfront.net AAAA 2600:9000:236b:f400:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:8800:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:2400:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:9e00:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:6000:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:9c00:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:b400:6:9eb2:5cc0:93a1 AAAA 2600:9000:236b:be00:6:9eb2:5cc0:93a1"
"284","7.579863","200.192.100.13","192.168.3.20","DNS","208","Standard query response 0x8cfa AAAA me.jsuol.com.br CNAME me.jsuol.com.br.edgesuite.net CNAME a230.dscb.akamai.net AAAA 2600:1419:6200:11::1729:f7c3 AAAA 2600:1419:6200:11::1729:f7c5"
"285","7.579863","200.192.100.13","192.168.3.20","DNS","226","Standard query response 0xe737 HTTPS me.jsuol.com.br CNAME me.jsuol.com.br.edgesuite.net CNAME a230.dscb.akamai.net SOA n0dscb.akamai.net"
"286","7.579863","200.192.100.13","192.168.3.20","DNS","188","Standard query response 0x16d3 A conteudo.jsuol.com.br CNAME d387nziaigehmj.cloudfront.net A 18.67.130.6 A 18.67.130.2 A 18.67.130.117 A 18.67.130.44"
"287","7.579929","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","ICMPv6","410","Destination Unreachable (Port unreachable)"
"288","7.580055","192.168.3.20","200.192.100.13","ICMP","254","Destination unreachable (Port unreachable)"
"289","7.580604","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","109","Standard query 0xf5f4 A d2j6syf6c0cltf.cloudfront.net"
"290","7.580835","2600:1419:6200:3d::214:8b4c","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TLSv1.2","105","Encrypted Alert"
"291","7.580835","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","126","Standard query response 0x076f A securepubads.g.doubleclick.net A 172.217.29.162"
"292","7.580835","2600:1419:6200:3d::214:8b4c","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","TCP","74","443  >  51898 [FIN, ACK] Seq=32 Ack=1 Win=509 Len=0"
"293","7.580835","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","228","Standard query response 0x8cfa AAAA me.jsuol.com.br CNAME me.jsuol.com.br.edgesuite.net CNAME a230.dscb.akamai.net AAAA 2600:1419:6200:11::1729:f7c3 AAAA 2600:1419:6200:11::1729:f7c5"
"294","7.580899","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","100","Standard query 0xfea7 A a230.dscb.akamai.net"
"295","7.580957","2804:7acc:abf:4d00:89e9:80f4:2dd9:54a0","2600:1419:6200:3d::214:8b4c","TCP","74","51898  >  443 [ACK] Seq=1 Ack=33 Win=1022 Len=0"
"296","7.581366","fe80::82e2:95e7:e8c1:3651","fe80::5655:d5ff:fee0:eecb","DNS","110","Standard query 0x159d AAAA securepubads.g.doubleclick.net"
"297","7.582989","fe80::5655:d5ff:fee0:eecb","fe80::82e2:95e7:e8c1:3651","DNS","168","Standard query response 0x4549 A sb.scorecardresearch.com A 3.163.63.121 A 3.163.63.124 A 3.163.63.109 A 3.163.63.122"
